id,permit_no,permit_date,permit_type,description,status,address,page_number,captured_at
3130,B260221,02/18/2026,"Building New Construction, Additions, Alterations or Sign","T.I. FOR SUR LA TABLE - THIS PROJECT INVOLVES A RETAIL FIT-OUT FOR A TENANT SPACE ON AN EXISTING SINGLE STORY BUILDING IN BROADWAY PLAZA, WALNUT CREEK. THE NEW SPACE CLASSIFIED AS OCCUPANCY TYPE M (MERCANTILE). THE SCOPE INCLUDES THE ADDITION OF A DEMONSTRATION KITCHEN, A BACK-OF-HOUSE AREA TO SUPPORT THE RETAIL FLOOR, AND AN ADA-COMPLIANT SINGLE-USER RESTROOM. THE TENANT WILL UPGRADE THE EXISTING MECHANICAL, PLUMBING, AND ELECTRICAL SERVICES PROVIDED BY THE LANDLORD",Issued,"1205 BROADWAY PZ ST, WALCR CA 94596",261,2026-07-18T08:38:30.289656
3105,B260227,02/19/2026,"Building New Construction, Additions, Alterations or Sign","(N) DETACHED ADU",Issued,"2614 GRANDE CAMINO, WALCR CA 94598",259,2026-07-18T08:38:27.400863
3101,B260225,02/19/2026,"Building New Construction, Additions, Alterations or Sign","Partially remodel the bathroom by replacing the shower valve and tub surround.",Finaled,"594 CESAR CT, WALCR CA 94598",259,2026-07-18T08:38:27.400863
3065,B260235,02/23/2026,"Building New Construction, Additions, Alterations or Sign","Bathroom Remodel like for like. Includes install of a new washer and dryer.",Finaled,"2032 GOLDEN RAIN RD, WALCR CA 94595",256,2026-07-18T08:38:22.782023
3053,B260233,02/23/2026,"Building New Construction, Additions, Alterations or Sign","Remodel shower",Finaled,"1109 SKYCREST DR, 8, WALCR CA 94595",255,2026-07-18T08:38:21.070671
3041,S26026-E,02/24/2026,"Solar System - Residential","ONLINE - Adding Solar System to ADU on property. REVISION UNDER R26117",Finaled,"1868 DANIELLE CT, WALCR CA 94598",254,2026-07-18T08:38:19.752069
3037,B260243,02/24/2026,"Building New Construction, Additions, Alterations or Sign","TI for ""Skims"" Remodel to include storefront, interior partitions, new ceiling, interior finishes, ,lighting, millwork, mechanical, plumbing, electrical, minor structural work and non structural demolition, signage (under separate permit)",Issued,"1198 BROADWAY PZ, WALCR CA 94596",254,2026-07-18T08:38:19.752069
3031,R26071,02/24/2026,"Building Revision to Issued Permit","Revise foundation type from slab-on-grade to raised foundation. Lot coverage info corrected - REVISION TO B251013","Revision Issued","901 JEFFREY LN, WALCR CA 94598",253,2026-07-18T08:38:18.080143
3019,M260297-E,02/24/2026,"EV Charger/Battery Storage System - Residential","ONLINE - Adding ESS system to new solar system on ADU; plans submitte on 2/24/26, record # S26026-E.",Finaled,"1868 DANIELLE CT, WALCR CA 94598",252,2026-07-18T08:38:16.522167
3017,M260301,02/24/2026,"Mechanical, Electrical, or Plumbing Only","Bathroom remodel",Void,"22 BRANDON OAKS PL, WALCR CA 94597",252,2026-07-18T08:38:16.522167
3009,B260250,02/25/2026,"Building New Construction, Additions, Alterations or Sign","Remodel exiting hallway bathroom, like for like with new fixtures, title 24 sensors, 20amp dedicated for for GFCI, 1.28 toilet, 1.8 mixing valve and new walls.",Finaled,"3060 AVELLANO DR, WALCR CA 94598",251,2026-07-18T08:38:15.056391
2995,B260254,02/26/2026,"Building New Construction, Additions, Alterations or Sign","Kitchen remodel w/ appliances, upgrade electrical panel, install washer/dryer area, replace vanity in bathroom",Finaled,"1641 CANYONWOOD CT, 8, WALCR CA 94595",250,2026-07-18T08:38:13.438340
2979,B260255,02/27/2026,"Building New Construction, Additions, Alterations or Sign","Kitchen, remodeling and bathroom remodeling",Issued,"41 GOBEL WAY, WALCR CA 94597",249,2026-07-18T08:38:12.076706
2960,R26074,03/02/2026,"Building Revision to Issued Permit","Revision to Original Scope of Work: This revision updates the scope of work for the kitchen remodel to include the upgrade of the main electrical subpanel. All work will be performed in accordance with applicable local building codes and permit requirements. - REVISION TO B251371","Revision Issued","580 CABOT CT, WALCR CA 94598",247,2026-07-18T08:38:08.678546
2953,B260263,03/02/2026,"Building New Construction, Additions, Alterations or Sign","-Primary Bathroom Remodel: replace tub, replace vanity, replace shower walls in the stall shower, create custom shower pan in the stall shower. Add 4 recessed lights. -Hall Bathroom Remodel: replace shower tub and valves, replace vanity, replace lighting fixtures. -Proposed Guest Bathroom Remodel: replace vanity, change corner stall shower into a custom shower pan- plumbing and drain to remain in place.",Finaled,"1172 FLOWERWOOD PL, WALCR CA 94598",247,2026-07-18T08:38:08.678546
2933,R26077,03/03/2026,"Building Revision to Issued Permit","Structural drawings were revised following drawing approval to incorporate additional details necessary for construction of the RF shielding room for the UCSF MCH W 3.0T MRI Replacement project. A new sheet, S51-03, was added to consolidate structural details for the RF shielding room that were previously issued as structural sketches in response to contractor issued RFIs. These details include RF shielding support, cable tray support, soffit framing, utility supports within the RF shielding enclosure, and a revised equipment anchorage detail for the chiller interface panel. In addition to the inclusion of S51-03, revisions were made to sheet S51-02. Detail 3 on S51-02 was removed from the drawing set because updated RF shielding support details were incorporated into S51-03. Detail 5 on S51-02 was also removed following the issuance, review, and approval of RFI 013, which directed the project to follow ETS Lindgren’s finish wall anchorage detailing. Furthermore, Details 1 and 2 on S51-02 were revised to reflect anchorage locations measured from the isocenter rather than the center of gravity, as the original configuration was not constructible.to B241425",Void,"2401 SHADELANDS DR, WALCR CA 94598",245,2026-07-18T08:38:06.149132
2929,B260264,03/03/2026,"Building New Construction, Additions, Alterations or Sign","(N) ATTACHED ADU - NEW 1-BEDROOM , 1-BATHROOM ADU ATTACHED TO EXISTING RESIDENCE. NEW HALLWAY TO CONNECT MAIN RESIDENCE TO ADU WITH A 20-MIN RATED DOOR.","In Review","30 NORLYN DR, WALCR CA 94596",245,2026-07-18T08:38:06.149132
2925,B260267,03/03/2026,"Building New Construction, Additions, Alterations or Sign","Rossmoor Full Unit Remodel, adding a bathroom and kitchen remodel",Issued,"2933 PTARMIGAN DR, 4, WALCR CA 94595",244,2026-07-18T08:38:04.529582
2921,B260266,03/03/2026,"Building New Construction, Additions, Alterations or Sign","Two like for like nonstructural bathroom remodels. bath #1- second floor guest bathroom. Replace tub with shower pan. Replace wet walls, valve, and exhaust fan. Install vacancy sensor. Bath #2 second floor master bathroom. Replace shower pan, wet walls, valve, and exhaust fan. Install vacancy sensor.",Finaled,"3705 WATERFORD LN, WALCR CA 94598",244,2026-07-18T08:38:04.529582
2917,B260269,03/03/2026,"Building New Construction, Additions, Alterations or Sign","Like-for-like remodel of kitchen, 2 bathrooms & laundry room sink.",Finaled,"568 HIGH EAGLE CT, WALCR CA 94595",244,2026-07-18T08:38:04.529582
2902,B260274,03/04/2026,"Building New Construction, Additions, Alterations or Sign","KITCHEN REMODEL: Replace kitchen cabinets, counter tops and appliances.",Finaled,"3399 ROSSMOOR PW PKWY, 4, WALCR CA 94595",242,2026-07-18T08:38:01.371179
2901,B260275,03/04/2026,"Building New Construction, Additions, Alterations or Sign","BATHROOM REMODEL- Routine fixtures replacement at 24 years old: 1. Replace vanity sink/countertop/cabinet and associated plumbing fixtures with: Corian-type solid surface material countertop with integrated sink and backsplash. Custom cabinet replacement. New faucet fixture and new under sink hardware. 2. Replace tub and associated shower surround with: New tub, planned Corian-type solid surface material for surround. 3. Likely replacement of wall mirror above vanity. 4. Possible replacement of wall medicine cabinet.",Issued,"1315 ALMA AVE, 263, WALCR CA 94596",242,2026-07-18T08:38:01.371179
2900,B260277,03/04/2026,"Building New Construction, Additions, Alterations or Sign","BATHROOM REMODEL: Swapping out old vanity for new vanity, minor plumbing adjustments may be necessary. Removing back corner shower stall, and installing new shower stall that spans the entire back wall. Shower head to be relocated several feet, and plumbing adjustments as necessary. Window on back wall to be framed in, and new slit window installed to span most of back wall. Large shower niche installed below and parallel to window.",Issued,"790 THOMAS LN, WALCR CA 94597",242,2026-07-18T08:38:01.371179
2896,B260279,03/04/2026,"Building New Construction, Additions, Alterations or Sign","Bathroom Remodel - Repaint, put in new vanity in same spot. Remodel shower in same spot with new tile and new tile flooring.",Issued,"2665 PINE KNOLL DR, 5, WALCR CA 94595",242,2026-07-18T08:38:01.371179
2889,B260278,03/04/2026,"Building New Construction, Additions, Alterations or Sign","Master bathroom remodel like for like, replace vanity, sink, faucet and light fixture, replace bath fan like for like, replace tub for shower pan. Modify wall between dressing area and master bedroom entry hallway. Guest bathroom partial remodel, replace vanity, sink, faucet and light fixture, replace guest bathroom fan like for like",Finaled,"3212 TICE CREEK DR, 1, WALCR CA 94595",241,2026-07-18T08:37:58.585058
2881,B260285,03/05/2026,"Building New Construction, Additions, Alterations or Sign","452 square foot garage addition. New 143 square foot entry porch addition.","With Customer for Response","3429 DEERPARK DR, WALCR CA 94598",241,2026-07-18T08:37:58.585058
2875,B260283,03/05/2026,"Building New Construction, Additions, Alterations or Sign","Kitchen remodel: Relocating and installing new plumbing and electrical for new appliances (dishwasher, range and hood, microwave, refrigerator, garbage disposal, and filtered water dispenser), install new kitchen island, sink, and lighting. Replacing existing ceiling drywall, and removing empty corner wall to install new cabinets. Remove window.",Finaled,"354 PATINA CT, WALCR CA 94597",240,2026-07-18T08:37:57.412343
2859,S26034-E,03/06/2026,"Solar System - Residential","ONLINE - Build a new 748 sf 2 bed 1 bath detached ADU with full kitchen and 288 sf garage. ADU will be on a slab foundation with truss roof framing. Tie into existing electrical drop with new meter for the ADU, upgrade the main electrical panel to 300 amps. Tie into the existing water service under the same meter. Tie into existing private sewer lateral. Provide new photovoltaic system. REVISION: R26147",Issued,"2488 ENCINAL DR, WALCR CA 94597",239,2026-07-18T08:37:56.084072
2853,R26083,03/06/2026,"Building Revision to Issued Permit","REVISION TO B251351 During Construction it was noticed that Foundation is Pier and grade beam. Permit plans show spread footing. Revised Structural Plans and Calcs enclosed today now show Pier and Grade Beam foundation, details.","Revision Issued","40 ARLENE LN, WALCR CA 94595",238,2026-07-18T08:37:54.657418
2852,B260287,03/06/2026,"Building New Construction, Additions, Alterations or Sign","Foundation bolting LA standard plan1 story Heavy, No Cripples.",Finaled,"1421 PIEDRA DR, WALCR CA 94597",238,2026-07-18T08:37:54.657418
2846,M260366,03/06/2026,"Mechanical, Electrical, or Plumbing Only","2ND FLOOR PRIMARY BATHROOM REMODEL - EXPANDING BATHROOM SPACE BY MOVING A NON STRUCTURAL PARTITION WALL BETWEEN THE PRIMARY BATHROOM AND HALLWAY BATHROOM - INSTALLING NEW VANITY/CABINETS - INSTALLING NEW COUNTER TOP AND BACKSPLASH - INSTALLING NEW FLOOR TILES AND SHOWER WALL TILES - INSTALLING NEW TOILET - INSTALLING NEW PLUMBING AND LIGHT FIXTURES AND BATHROOM ACCESSORIES - INSTALLING NEW FAN, SWITCHES AND GFCI OUTLETS 2ND FLOOR HALLWAY BATHROOM REMODEL - REMOVING CLOSET - REMOVING EXISTING TUB TO HAVE A WALK-IN SHOWER SPACE - INSTALLING NEW VANITY/CABINETS - INSTALLING NEW COUNTER TOP AND BACKSPLASH - INSTALLING NEW FLOOR TILES AND SHOWER WALL TILES - INSTALLING NEW TOILET - INSTALLING NEW PLUMBING AND LIGHT FIXTURES AND BATHROOM ACCESSORIES - INSTALLING NEW FAN, SWITCHES AND GFCI OUTLETS VICINITY MAP LOCATIO",Void,"2335 WESTBROOK CT, WALCR CA 94598",238,2026-07-18T08:37:54.657418
2838,M260356,03/06/2026,"Mechanical, Electrical, or Plumbing Only","Build a new 748 sf 2 bed 1 bath detached ADU with full kitchen and 288 sf garage. ADU will be on a slab foundation with truss roof framing. Tie into existing electrical drop with new meter for the ADU, upgrade the main electrical panel to 300 amps. Tie into the existing water service under the same meter. Tie into existing private sewer lateral. Provide new photovoltaic system.",Incomplete,"2488 ENCINAL DR, WALCR CA 94597",237,2026-07-18T08:37:53.504323
2825,B260291,03/08/2026,"Building New Construction, Additions, Alterations or Sign","Add a new second bathroom in existing living room area. Remodel existing kitchen, adding two new windows. Remodel existing primary bathroom. Relocate existing laundry in bathroom to entryway.",Issued,"3049 GOLDEN RAIN RD, 2, WALCR CA 94595",236,2026-07-18T08:37:51.742003
2812,B260292,03/09/2026,"Building New Construction, Additions, Alterations or Sign","We are going to replace electrical throughout the home. This includes a panel upgrade, new wiring, outlets and switches. We are also installing a new mini split system. There will also be a considerable amount of framing and sheetrock that will need to be replaced during the remodel.",Issued,"3257 HUDSON AV AVE, WALCR CA 94597",235,2026-07-18T08:37:50.478167
2805,B260298,03/10/2026,"Building New Construction, Additions, Alterations or Sign","2ND FLOOR PRIMARY BATHROOM REMODEL - EXPANDING BATHROOM SPACE BY MOVING A NON STRUCTURAL PARTITION WALL BETWEEN THE PRIMARY BATHROOM AND HALLWAY BATHROOM - INSTALLING NEW VANITY/CABINETS - INSTALLING NEW COUNTER TOP AND BACKSPLASH - INSTALLING NEW FLOOR TILES AND SHOWER WALL TILES - INSTALLING NEW TOILET - INSTALLING NEW PLUMBING AND LIGHT FIXTURES AND BATHROOM ACCESSORIES - INSTALLING NEW FAN, SWITCHES AND GFCI OUTLETS 2ND FLOOR HALLWAY BATHROOM REMODEL - REMOVING CLOSET - REMOVING EXISTING TUB TO HAVE A WALK-IN SHOWER SPACE - INSTALLING NEW VANITY/CABINETS - INSTALLING NEW COUNTER TOP AND BACKSPLASH - INSTALLING NEW FLOOR TILES AND SHOWER WALL TILES - INSTALLING NEW TOILET - INSTALLING NEW PLUMBING AND LIGHT FIXTURES AND BATHROOM ACCESSORIES - INSTALLING NEW FAN, SWITCHES AND GFCI OUTLETS",Issued,"2335 WESTBROOK CT, WALCR CA 94598",234,2026-07-18T08:37:49.261330
